"Raca","Sexo","EstadoCivil","NumPessoasFam","IdadeAnos","RendTrabPrinc","RendTrabDemais","RendOutrasFontes"
"Branca","Masculino","Solteiro(a)",1,33,3500,0,0
"Parda","Feminino","Solteiro(a)",2,56,3500,0,0
"Branca","Feminino","Solteiro(a)",3,30,1500,0,2100
"Branca","Masculino","Solteiro(a)",3,43,4000,0,0
"Branca","Masculino","Solteiro(a)",3,27,510,1530,1020
"Branca","Masculino","Solteiro(a)",4,43,3200,0,0
"Branca","Feminino","Solteiro(a)",4,39,2500,1000,0
"Branca","Feminino","Viúvo(a)",2,55,2000,2000,0
"Branca","Feminino","Viúvo(a)",2,64,1020,0,2120
"Parda","Feminino","Viúvo(a)",3,50,2600,0,1200
"Branca","Masculino","Casado(a)",4,46,5000,0,0
"Branca","Feminino","Casado(a)",5,39,5000,0,0
"Branca","Masculino","Casado(a)",4,43,3700,0,0
"Branca","Feminino","Casado(a)",4,44,3500,0,0
"Branca","Feminino","Casado(a)",4,40,2500,0,2000
"Branca","Masculino","Casado(a)",3,63,3500,0,0
"Branca","Feminino","Casado(a)",4,39,3500,0,0
"Branca","Masculino","Casado(a)",5,44,3500,500,0
"Amarela","Masculino","Casado(a)",3,61,3500,0,0
"Branca","Masculino","Casado(a)",4,45,4500,0,0
"Preta","Masculino","Casado(a)",2,61,1800,0,2600
"Branca","Feminino","Casado(a)",5,45,3500,1000,0
"Branca","Feminino","Divorciado(a)",3,60,600,0,2500
"Branca","Feminino","Divorciado(a)",2,48,1000,0,2400
"Branca","Feminino","Divorciado(a)",1,57,1020,0,3500
"Branca","Feminino","Solteiro(a)",1,53,2000,0,1044
"Branca","Feminino","Solteiro(a)",2,30,4000,0,0
"Branca","Feminino","Solteiro(a)",1,50,4500,0,0
"Branca","Feminino","Solteiro(a)",1,29,4000,0,0
"Branca","Masculino","Solteiro(a)",3,36,5000,0,0
"Parda","Feminino","Viúvo(a)",1,64,2100,0,2100
"Branca","Feminino","Casado(a)",5,41,5000,0,0
"Parda","Feminino","Casado(a)",2,46,1900,0,1900
"Branca","Feminino","Casado(a)",3,52,4000,0,0
"Branca","Masculino","Casado(a)",3,43,5000,0,0
"Branca","Masculino","Casado(a)",5,57,5000,0,0
"Parda","Masculino","Casado(a)",4,35,2500,1500,0
"Branca","Feminino","Casado(a)",2,49,5000,0,0
"Branca","Feminino","Casado(a)",2,34,5000,0,0
"Branca","Feminino","Casado(a)",4,36,4000,0,0
"Branca","Feminino","Casado(a)",4,51,4000,0,0
"Preta","Feminino","Casado(a)",4,54,4000,0,0
"Branca","Feminino","Casado(a)",5,51,2500,0,1000
"Parda","Masculino","Casado(a)",4,52,2400,1200,0
"Parda","Feminino","Casado(a)",5,40,3800,0,100
"Branca","Feminino","Divorciado(a)",1,47,2500,2500,0
"Branca","Masculino","Divorciado(a)",1,48,3400,0,0
"Branca","Feminino","Divorciado(a)",2,45,4800,0,0
"Branca","Feminino","Solteiro(a)",3,52,5000,0,0
"Branca","Feminino","Solteiro(a)",1,62,3000,0,1500
"Branca","Feminino","Solteiro(a)",2,30,4000,0,0
"Branca","Masculino","Solteiro(a)",2,47,5000,0,0
"Branca","Feminino","Solteiro(a)",4,44,3400,0,0
"Branca","Feminino","Solteiro(a)",1,49,5000,0,0
"Branca","Feminino","Solteiro(a)",3,44,2000,0,2000
"Branca","Feminino","Viúvo(a)",4,41,2000,0,1300
"Branca","Feminino","Viúvo(a)",4,44,1600,0,1500
"Branca","Feminino","Viúvo(a)",1,59,3800,0,0
"Branca","Masculino","Casado(a)",2,65,4000,0,1100
"Branca","Feminino","Casado(a)",5,34,15000,0,15000
"Branca","Masculino","Casado(a)",5,40,15000,0,15000
"Parda","Masculino","Casado(a)",4,36,5000,0,2000
"Branca","Masculino","Casado(a)",3,52,8000,0,0
"Branca","Feminino","Casado(a)",3,56,15000,510,1100
"Branca","Masculino","Casado(a)",3,59,15000,0,0
"Branca","Masculino","Casado(a)",3,54,15000,0,0
"Branca","Masculino","Casado(a)",3,64,5000,0,6000
"Branca","Masculino","Casado(a)",3,40,6000,0,0
"Branca","Feminino","Casado(a)",3,37,5280,0,0
"Branca","Masculino","Casado(a)",3,58,8000,4000,500
"Branca","Masculino","Casado(a)",4,61,6000,0,1200
"Branca","Masculino","Casado(a)",3,30,8500,0,0
"Branca","Feminino","Casado(a)",4,39,3000,0,4000
"Branca","Masculino","Casado(a)",4,57,7500,0,5000
"Branca","Feminino","Casado(a)",4,46,7500,0,0
"Branca","Masculino","Casado(a)",4,55,3500,1000,1850
"Branca","Feminino","Casado(a)",3,34,5000,3000,0
"Branca","Masculino","Casado(a)",3,35,8000,0,0
"Branca","Feminino","Casado(a)",5,48,10000,0,0
"Branca","Masculino","Casado(a)",4,48,10000,0,2500
"Branca","Masculino","Casado(a)",4,42,6000,0,0
"Branca","Masculino","Casado(a)",3,46,10000,0,0
"Branca","Masculino","Casado(a)",4,52,8000,0,510
"Branca","Masculino","Casado(a)",4,42,4500,2000,0
"Branca","Masculino","Casado(a)",4,48,10000,0,0
"Branca","Masculino","Casado(a)",4,53,12000,0,0
"Branca","Feminino","Casado(a)",3,40,15000,0,0
"Branca","Masculino","Casado(a)",3,42,17000,0,0
"Branca","Masculino","Casado(a)",3,54,10000,0,1570
"Parda","Masculino","Casado(a)",4,58,20000,0,0
"Amarela","Masculino","Casado(a)",5,56,10000,0,0
"Branca","Masculino","Casado(a)",3,54,7500,0,0
"Branca","Masculino","Casado(a)",4,41,7000,0,0
"Branca","Masculino","Casado(a)",2,32,3000,3000,0
"Branca","Feminino","Casado(a)",2,36,4000,3000,0
"Branca","Masculino","Casado(a)",3,52,20000,0,2000
"Branca","Masculino","Casado(a)",5,42,6000,0,0
"Branca","Masculino","Casado(a)",3,39,10000,0,0
"Branca","Masculino","Casado(a)",2,45,10000,0,0
"Branca","Feminino","Casado(a)",2,29,10000,0,0
"Branca","Masculino","Casado(a)",2,29,10000,0,0
"Branca","Masculino","Casado(a)",4,51,6000,0,0
"Branca","Masculino","Casado(a)",4,44,10000,0,0
"Branca","Masculino","Casado(a)",3,43,7000,0,0
"Branca","Masculino","Casado(a)",4,54,10000,0,0
"Branca","Masculino","Casado(a)",4,55,5101,0,0
"Branca","Masculino","Casado(a)",3,46,8000,0,0
"Branca","Masculino","Casado(a)",4,38,20000,0,0
"Branca","Masculino","Casado(a)",4,36,7000,0,0
"Branca","Feminino","Casado(a)",4,41,13800,0,0
"Branca","Masculino","Casado(a)",3,59,6000,0,1200
"Branca","Masculino","Casado(a)",2,47,10000,0,0
"Branca","Masculino","Casado(a)",3,49,5200,0,0
"Branca","Feminino","Casado(a)",3,49,10000,0,0
"Branca","Masculino","Casado(a)",2,35,10000,0,10000
"Branca","Masculino","Casado(a)",4,56,7000,0,5000
"Branca","Masculino","Casado(a)",3,58,12000,0,0
"Branca","Masculino","Casado(a)",2,65,4000,0,2100
"Branca","Feminino","Casado(a)",4,45,5000,0,1000
"Branca","Masculino","Casado(a)",4,57,5000,0,1000
"Branca","Masculino","Desquitado(a)",1,54,9000,0,0
"Branca","Feminino","Desquitado(a)",2,35,11000,0,0
"Branca","Feminino","Desquitado(a)",2,32,13000,3000,0
"Branca","Feminino","Divorciado(a)",3,32,5000,2000,500
"Branca","Masculino","Divorciado(a)",3,51,7000,0,0
"Branca","Masculino","Divorciado(a)",2,48,5100,0,0
"Branca","Feminino","Divorciado(a)",2,45,1500,0,10000
"Branca","Masculino","Divorciado(a)",1,39,4000,2000,0
"Branca","Masculino","Divorciado(a)",1,34,15000,0,0
"Branca","Feminino","Divorciado(a)",2,64,30000,0,13000
"Branca","Masculino","Divorciado(a)",2,49,5000,1600,0
"Branca","Feminino","Divorciado(a)",3,47,3000,0,5000
"Branca","Feminino","Divorciado(a)",3,61,4000,0,1100
"Branca","Feminino","Solteiro(a)",3,44,6000,0,0
"Preta","Feminino","Solteiro(a)",2,37,7000,0,0
"Branca","Masculino","Solteiro(a)",3,50,6000,0,0
"Branca","Masculino","Solteiro(a)",4,25,13000,0,0
"Branca","Masculino","Solteiro(a)",3,57,6000,0,0
"Branca","Feminino","Solteiro(a)",3,25,5000,0,1000
"Branca","Feminino","Solteiro(a)",1,51,9300,0,510
"Amarela","Masculino","Solteiro(a)",5,26,6000,0,0
"Branca","Masculino","Solteiro(a)",4,34,7000,3000,0
"Branca","Feminino","Solteiro(a)",3,33,6500,0,0
"Branca","Feminino","Solteiro(a)",3,29,5300,0,0
"Branca","Masculino","Solteiro(a)",2,40,5100,0,0
"Branca","Masculino","Solteiro(a)",2,30,9000,0,0
"Branca","Feminino","Solteiro(a)",2,45,15000,0,0
"Branca","Feminino","Solteiro(a)",1,36,8000,0,0
"Branca","Feminino","Solteiro(a)",2,29,7000,0,0
"Branca","Feminino","Solteiro(a)",1,33,10000,0,0
"Branca","Masculino","Solteiro(a)",3,61,6000,0,900
"Branca","Feminino","Solteiro(a)",2,30,7000,0,200
"Branca","Feminino","Solteiro(a)",1,29,30000,0,0
"Branca","Masculino","Solteiro(a)",2,30,50000,0,0
"Branca","Feminino","Solteiro(a)",2,50,6000,0,5000
"Branca","Masculino","Solteiro(a)",1,38,10000,0,0
"Branca","Masculino","Solteiro(a)",1,31,20000,0,0
"Branca","Feminino","Solteiro(a)",1,35,6000,0,0
"Parda","Masculino","Solteiro(a)",1,54,8000,0,0
"Parda","Feminino","Solteiro(a)",3,30,4500,4500,0
"Parda","Feminino","Viúvo(a)",2,50,400,0,25000
"Branca","Masculino","Casado(a)",5,53,20000,0,0
"Branca","Masculino","Casado(a)",4,55,30000,0,0
"Branca","Masculino","Casado(a)",6,51,6000,0,0
"Branca","Masculino","Casado(a)",4,41,10000,0,0
"Branca","Masculino","Casado(a)",5,54,10000,0,0
"Branca","Masculino","Casado(a)",2,64,5000,0,1000
"Branca","Masculino","Casado(a)",3,63,10000,0,1700
"Branca","Masculino","Casado(a)",3,64,8000,0,1500
"Branca","Masculino","Casado(a)",5,49,10000,0,0
"Branca","Masculino","Casado(a)",3,36,6000,0,0
"Branca","Masculino","Casado(a)",2,63,8000,0,0
"Branca","Feminino","Casado(a)",2,31,7000,0,0
"Branca","Feminino","Casado(a)",4,49,10000,0,0
"Branca","Masculino","Casado(a)",4,50,10000,0,3000
"Branca","Feminino","Casado(a)",5,48,20000,0,20000
"Branca","Masculino","Casado(a)",5,47,50000,0,30000
"Branca","Masculino","Casado(a)",3,65,10000,0,1500
"Branca","Feminino","Casado(a)",3,60,5000,0,6000
"Branca","Masculino","Casado(a)",3,65,5000,0,6000
"Branca","Feminino","Casado(a)",4,53,10000,0,0
"Branca","Masculino","Casado(a)",4,54,10000,0,0
"Branca","Masculino","Casado(a)",3,53,13000,2300,3000
"Branca","Feminino","Casado(a)",2,61,2000,0,3400
"Branca","Masculino","Casado(a)",2,65,6000,0,5000
"Branca","Masculino","Casado(a)",6,46,10000,0,0
"Branca","Feminino","Casado(a)",6,41,7000,0,0
"Branca","Masculino","Casado(a)",5,43,15000,0,0
"Branca","Masculino","Casado(a)",1,40,20000,0,0
"Branca","Masculino","Casado(a)",4,33,15000,0,0
"Branca","Masculino","Casado(a)",3,32,20000,0,200
"Branca","Masculino","Casado(a)",6,36,10000,0,0
"Branca","Masculino","Casado(a)",2,36,8000,0,0
"Branca","Masculino","Casado(a)",2,30,15000,0,3000
"Branca","Feminino","Casado(a)",2,29,7000,0,0
"Branca","Feminino","Casado(a)",5,44,10000,0,0
"Branca","Masculino","Casado(a)",2,45,6500,0,0
"Branca","Masculino","Casado(a)",2,65,12000,0,0
"Parda","Masculino","Casado(a)",5,50,6000,0,0
"Branca","Masculino","Desquitado(a)",1,58,10000,0,15000
"Branca","Masculino","Desquitado(a)",1,55,8000,0,0
"Branca","Masculino","Desquitado(a)",1,43,1500,0,10000
"Branca","Masculino","Divorciado(a)",4,49,6000,0,0
"Branca","Masculino","Divorciado(a)",1,46,10000,0,0
"Branca","Masculino","Divorciado(a)",1,27,5000,0,500
"Branca","Masculino","Solteiro(a)",1,23,300,0,5000
"Branca","Masculino","Solteiro(a)",2,33,30000,0,0
"Branca","Feminino","Solteiro(a)",1,35,10000,0,0
"Branca","Masculino","Solteiro(a)",2,37,10000,0,10000
"Branca","Feminino","Solteiro(a)",1,29,6000,0,300000
"Branca","Masculino","Solteiro(a)",2,43,7500,0,0
"Branca","Feminino","Solteiro(a)",1,29,11000,0,0
"Branca","Masculino","Solteiro(a)",2,28,10000,0,3000
"Branca","Feminino","Solteiro(a)",2,33,7000,8500,0
"Branca","Feminino","Solteiro(a)",1,34,7000,0,500
"Branca","Masculino","Solteiro(a)",1,30,30000,0,0
"Branca","Masculino","Casado(a)",5,44,5600,0,0
"Branca","Masculino","Casado(a)",3,47,7000,0,0
"Branca","Masculino","Casado(a)",3,55,4000,0,6000
"Amarela","Feminino","Casado(a)",4,49,5000,0,5000
"Branca","Masculino","Casado(a)",2,40,3000,0,3000
"Branca","Masculino","Casado(a)",2,43,7000,0,0
"Branca","Masculino","Casado(a)",3,61,3000,2000,1000
"Branca","Masculino","Casado(a)",3,33,8500,0,0
"Branca","Feminino","Casado(a)",4,41,2500,5000,0
"Branca","Masculino","Casado(a)",4,43,4500,3000,3000
"Branca","Masculino","Casado(a)",5,46,6000,0,0
"Branca","Masculino","Casado(a)",4,40,10000,0,10000
"Branca","Masculino","Casado(a)",4,39,40000,0,4000
"Branca","Masculino","Casado(a)",3,28,6500,0,0
"Branca","Masculino","Casado(a)",3,53,14000,0,0
"Branca","Masculino","Casado(a)",5,47,6000,0,0
"Branca","Masculino","Casado(a)",4,56,10000,0,0
"Branca","Masculino","Casado(a)",5,40,7500,0,0
"Branca","Masculino","Casado(a)",4,46,6000,0,0
"Branca","Masculino","Casado(a)",4,43,10000,0,0
"Branca","Masculino","Casado(a)",2,30,7500,0,0
"Branca","Masculino","Casado(a)",4,40,10000,0,5000
"Branca","Feminino","Casado(a)",4,42,3500,0,5000
"Branca","Masculino","Casado(a)",2,40,5000,0,500
"Branca","Masculino","Casado(a)",4,47,7500,0,0
"Branca","Masculino","Casado(a)",4,41,8000,0,0
"Branca","Masculino","Casado(a)",2,39,6000,0,0
"Branca","Masculino","Casado(a)",5,44,20000,0,0
"Branca","Feminino","Casado(a)",2,56,3000,0,5000
"Branca","Masculino","Casado(a)",4,37,7000,0,0
"Branca","Feminino","Casado(a)",2,37,7000,0,0
"Branca","Masculino","Casado(a)",2,49,10000,0,0
"Branca","Feminino","Casado(a)",2,29,7000,0,0
"Branca","Masculino","Casado(a)",2,23,5200,0,0
"Branca","Masculino","Casado(a)",5,38,9000,1000,0
"Branca","Feminino","Casado(a)",5,39,9000,500,0
"Branca","Masculino","Casado(a)",5,47,9000,0,0
"Branca","Masculino","Casado(a)",4,49,15000,0,0
"Branca","Feminino","Casado(a)",4,40,8500,0,0
"Branca","Masculino","Casado(a)",5,42,10000,0,510
"Branca","Masculino","Casado(a)",4,47,10000,1800,0
"Branca","Masculino","Casado(a)",3,46,7000,0,4000
"Branca","Feminino","Casado(a)",3,43,6500,0,1000
"Branca","Masculino","Casado(a)",3,46,5000,0,1600
"Branca","Feminino","Casado(a)",2,27,6500,0,0
"Branca","Masculino","Casado(a)",2,32,13000,0,0
"Branca","Masculino","Casado(a)",5,48,15000,0,0
"Branca","Feminino","Casado(a)",6,44,6000,0,0
"Branca","Masculino","Casado(a)",6,47,9000,0,0
"Branca","Masculino","Casado(a)",4,40,8000,0,0
"Branca","Feminino","Casado(a)",4,36,8000,0,0
"Branca","Masculino","Casado(a)",3,30,8000,0,0
"Branca","Feminino","Casado(a)",3,44,5800,0,0
"Branca","Masculino","Casado(a)",4,49,9000,0,0
"Branca","Feminino","Casado(a)",4,47,11000,0,0
"Branca","Masculino","Casado(a)",2,49,5000,0,800
"Branca","Masculino","Casado(a)",4,62,30000,0,0
"Branca","Feminino","Casado(a)",4,33,8000,0,0
"Branca","Feminino","Casado(a)",3,51,6000,0,0
"Branca","Masculino","Casado(a)",2,30,10000,0,0
"Branca","Masculino","Casado(a)",4,52,6000,0,0
"Branca","Masculino","Casado(a)",2,32,7000,0,0
"Branca","Masculino","Casado(a)",2,28,7000,0,0
"Branca","Feminino","Casado(a)",2,27,20000,0,0
"Branca","Feminino","Casado(a)",2,50,3000,0,3000
"Branca","Masculino","Casado(a)",2,34,10000,0,0
"Branca","Masculino","Casado(a)",4,39,8000,0,0
"Branca","Masculino","Casado(a)",2,34,5200,0,100
"Branca","Masculino","Casado(a)",2,50,15000,0,0
"Branca","Feminino","Casado(a)",4,61,22000,0,13000
"Branca","Masculino","Casado(a)",5,38,8000,0,0
"Branca","Masculino","Casado(a)",2,29,9000,0,0
"Branca","Feminino","Casado(a)",2,31,7000,0,0
"Branca","Masculino","Casado(a)",4,59,10000,0,2000
"Branca","Feminino","Casado(a)",2,33,5000,0,500
"Branca","Masculino","Casado(a)",2,38,10000,0,500
"Branca","Feminino","Casado(a)",2,41,8000,0,0
"Branca","Masculino","Casado(a)",2,56,12000,0,12000
"Branca","Masculino","Casado(a)",2,32,10000,0,0
"Branca","Masculino","Casado(a)",5,52,6000,0,0
"Branca","Masculino","Casado(a)",4,49,25000,0,0
"Branca","Masculino","Casado(a)",4,41,7000,0,0
"Branca","Feminino","Casado(a)",3,31,23000,0,6000
"Branca","Feminino","Casado(a)",2,42,7000,0,0
"Branca","Feminino","Casado(a)",2,29,8000,0,0
"Branca","Masculino","Casado(a)",2,28,6000,0,0
"Branca","Masculino","Casado(a)",6,56,5000,0,1000
"Branca","Feminino","Casado(a)",6,56,8000,0,0
"Branca","Feminino","Casado(a)",2,36,5000,0,5000
"Branca","Masculino","Casado(a)",2,34,13500,0,0
"Branca","Feminino","Casado(a)",3,58,5500,0,2000
"Branca","Masculino","Casado(a)",3,33,11000,0,0
"Branca","Feminino","Casado(a)",3,36,10000,0,0
"Branca","Masculino","Casado(a)",4,43,45000,6000,0
"Branca","Feminino","Casado(a)",4,39,12000,0,0
"Branca","Masculino","Casado(a)",2,33,7000,0,0
"Branca","Masculino","Casado(a)",4,38,6000,0,0
"Branca","Masculino","Casado(a)",4,44,25000,0,0
"Branca","Masculino","Casado(a)",2,29,6000,0,40000
"Branca","Masculino","Casado(a)",2,40,18000,0,0
"Branca","Feminino","Casado(a)",3,54,9000,0,1300
"Branca","Masculino","Casado(a)",2,35,6000,0,0
"Branca","Feminino","Casado(a)",2,30,7000,0,0
"Branca","Masculino","Casado(a)",5,47,11000,0,0
"Branca","Feminino","Casado(a)",2,43,8000,0,0
"Amarela","Feminino","Casado(a)",2,37,6500,0,0
"Branca","Masculino","Casado(a)",2,36,6500,0,0
"Branca","Masculino","Casado(a)",2,31,13000,0,0
"Branca","Feminino","Casado(a)",3,52,3000,0,4200
"Branca","Masculino","Casado(a)",3,55,6000,0,7600
"Branca","Masculino","Casado(a)",4,45,3500,3000,0
"Parda","Masculino","Casado(a)",4,55,8000,0,2000
"Branca","Masculino","Casado(a)",4,53,3000,0,3000
"Branca","Feminino","Casado(a)",2,40,6500,0,1000
"Parda","Masculino","Casado(a)",2,44,4000,2500,1000
"Branca","Masculino","Casado(a)",4,55,7000,0,0
"Branca","Masculino","Desquitado(a)",4,60,10000,0,510
"Branca","Feminino","Desquitado(a)",2,52,10000,0,0
"Branca","Masculino","Desquitado(a)",4,64,7000,0,4000
"Amarela","Masculino","Desquitado(a)",1,29,9755,0,0
"Branca","Feminino","Desquitado(a)",2,29,8000,0,0
"Branca","Masculino","Desquitado(a)",3,31,6000,0,0
"Branca","Masculino","Divorciado(a)",3,53,32000,0,10000
"Branca","Feminino","Divorciado(a)",3,44,20000,0,0
"Branca","Masculino","Divorciado(a)",1,60,5000,0,5000
"Branca","Feminino","Divorciado(a)",3,52,4000,0,2000
"Branca","Feminino","Divorciado(a)",1,63,5500,0,0
"Branca","Feminino","Divorciado(a)",4,52,6000,0,0
"Branca","Masculino","Divorciado(a)",1,45,8000,0,0
"Branca","Masculino","Divorciado(a)",4,45,5500,0,0
"Branca","Masculino","Solteiro(a)",3,26,8000,0,0
"Preta","Feminino","Solteiro(a)",3,35,5200,0,0
"Branca","Masculino","Solteiro(a)",3,27,6000,0,2000
"Preta","Masculino","Solteiro(a)",4,24,6000,0,0
"Parda","Feminino","Solteiro(a)",1,38,30000,0,0
"Branca","Masculino","Solteiro(a)",5,28,6000,0,0
"Preta","Feminino","Solteiro(a)",3,50,9400,0,0
"Branca","Masculino","Solteiro(a)",1,31,6000,0,0
"Branca","Feminino","Solteiro(a)",1,52,12000,0,25000
"Branca","Masculino","Solteiro(a)",3,33,9000,0,0
"Branca","Feminino","Solteiro(a)",3,55,8000,0,0
"Branca","Masculino","Solteiro(a)",2,33,9790,0,0
"Branca","Feminino","Solteiro(a)",2,47,7000,0,0
"Branca","Feminino","Solteiro(a)",3,55,11000,0,0
"Branca","Feminino","Solteiro(a)",2,29,9000,0,0
"Branca","Masculino","Solteiro(a)",1,36,5100,0,0
"Branca","Feminino","Solteiro(a)",2,27,8000,0,0
"Branca","Masculino","Solteiro(a)",4,35,13748,0,0
"Parda","Feminino","Solteiro(a)",1,30,8000,0,0
"Amarela","Masculino","Solteiro(a)",3,49,15000,0,0
"Branca","Feminino","Solteiro(a)",3,32,7000,0,0
"Branca","Masculino","Solteiro(a)",2,31,6000,0,0
"Branca","Masculino","Solteiro(a)",2,38,6000,0,0
"Branca","Masculino","Solteiro(a)",1,40,6500,0,0
"Amarela","Masculino","Solteiro(a)",1,26,7000,0,0
"Branca","Feminino","Solteiro(a)",3,48,9000,0,0
"Branca","Feminino","Solteiro(a)",1,31,13000,0,0
"Branca","Masculino","Solteiro(a)",2,28,20000,0,0
"Branca","Masculino","Solteiro(a)",2,31,20000,20000,0
"Branca","Masculino","Solteiro(a)",2,30,7000,0,0
"Branca","Masculino","Solteiro(a)",2,32,3000,0,3000
"Branca","Masculino","Solteiro(a)",1,36,20000,0,5000
"Amarela","Masculino","Solteiro(a)",4,24,6500,0,0
"Branca","Masculino","Solteiro(a)",4,33,14000,0,5000
"Branca","Feminino","Solteiro(a)",1,40,6800,0,0
"Branca","Masculino","Solteiro(a)",2,24,10000,0,0
"Branca","Feminino","Solteiro(a)",1,33,6000,0,0
"Amarela","Masculino","Solteiro(a)",2,29,9000,0,0
"Amarela","Feminino","Solteiro(a)",2,30,2500,0,5100
"Branca","Feminino","Solteiro(a)",1,50,8000,0,0
"Branca","Masculino","Solteiro(a)",1,28,8000,0,0
"Branca","Masculino","Solteiro(a)",2,32,7000,0,0
"Branca","Masculino","Solteiro(a)",1,40,6000,0,0
"Branca","Feminino","Solteiro(a)",2,56,5000,0,1500
"Branca","Masculino","Solteiro(a)",1,27,19700,0,2000
"Amarela","Feminino","Solteiro(a)",1,29,7000,0,0
"Branca","Masculino","Solteiro(a)",2,27,7000,0,0
"Branca","Masculino","Solteiro(a)",1,31,6000,0,0
"Branca","Masculino","Solteiro(a)",2,30,8000,0,0
"Branca","Feminino","Solteiro(a)",3,29,11000,0,0
"Branca","Masculino","Solteiro(a)",1,40,9000,0,0
"Branca","Feminino","Solteiro(a)",1,23,20000,0,600
"Branca","Feminino","Solteiro(a)",1,38,20000,0,0
"Branca","Masculino","Solteiro(a)",2,30,7500,0,0
"Branca","Masculino","Solteiro(a)",2,29,7500,0,0
"Branca","Masculino","Solteiro(a)",2,35,15000,0,0
"Branca","Feminino","Solteiro(a)",2,37,7500,0,0
"Branca","Feminino","Solteiro(a)",1,45,10000,0,0
"Branca","Masculino","Solteiro(a)",2,56,3700,0,3000
"Branca","Feminino","Solteiro(a)",1,37,7000,0,0
"Branca","Feminino","Solteiro(a)",1,40,15000,0,0
"Branca","Masculino","Solteiro(a)",1,31,10000,0,0
"Branca","Masculino","Solteiro(a)",2,32,13000,0,300
"Branca","Masculino","Solteiro(a)",1,31,10500,0,0
"Branca","Masculino","Solteiro(a)",1,34,8000,0,0
"Branca","Masculino","Solteiro(a)",1,24,11000,0,0
"Branca","Feminino","Solteiro(a)",2,36,13000,0,2500
"Branca","Masculino","Solteiro(a)",2,34,7000,0,350
"Branca","Masculino","Solteiro(a)",4,55,14000,0,3000
"Branca","Feminino","Solteiro(a)",1,40,7000,0,20000
"Amarela","Masculino","Solteiro(a)",3,47,5500,0,0
"Branca","Masculino","Solteiro(a)",1,53,2200,0,20000
"Branca","Feminino","Viúvo(a)",3,55,7500,0,2000
"Branca","Feminino","Viúvo(a)",3,50,7000,0,5000
"Branca","Masculino","Viúvo(a)",2,51,6000,0,0
"Parda","Feminino","Viúvo(a)",4,51,8000,0,0
"Preta","Masculino","Viúvo(a)",4,60,4000,0,3000
"Branca","Masculino","Casado(a)",3,45,20000,0,0
"Branca","Masculino","Casado(a)",4,34,20000,0,0
"Branca","Masculino","Casado(a)",5,58,4000,0,1300
"Branca","Feminino","Casado(a)",3,41,6500,0,0
"Branca","Masculino","Casado(a)",6,33,10000,0,0
"Branca","Masculino","Casado(a)",3,60,11000,0,1300
"Branca","Feminino","Casado(a)",4,50,12000,0,0
"Branca","Masculino","Casado(a)",5,59,3500,0,3500
"Branca","Feminino","Desquitado(a)",1,58,3150,0,3150
"Branca","Feminino","Divorciado(a)",3,44,7000,0,0
"Branca","Feminino","Divorciado(a)",2,48,2000,0,5000
"Branca","Feminino","Divorciado(a)",2,38,4000,2000,550
"Branca","Masculino","Solteiro(a)",1,32,4000,0,2300
"Branca","Feminino","Solteiro(a)",2,34,2100,3500,0
"Branca","Masculino","Solteiro(a)",2,35,4500,0,930
"Branca","Masculino","Solteiro(a)",1,32,15000,0,0
"Branca","Masculino","Solteiro(a)",1,29,22000,0,0
"Branca","Feminino","Solteiro(a)",1,42,3450,0,67000
"Branca","Masculino","Solteiro(a)",2,28,11000,0,0
"Branca","Feminino","Solteiro(a)",2,50,10000,1500,2500
"Branca","Masculino","Solteiro(a)",1,34,7000,0,0
"Branca","Feminino","Solteiro(a)",1,45,6000,0,0
"Branca","Masculino","Solteiro(a)",1,31,20000,0,0
"Branca","Feminino","Casado(a)",3,58,2500,0,6000
"Branca","Masculino","Casado(a)",5,61,13000,0,125
